task_id,task_code,asset_id,corridor_code,feat_maint_type,feat_department,feat_asset_type,feat_priority,feat_power_block_req,feat_traffic_block_req,feat_speed_restriction_kmph,feat_work_complexity_score,feat_corridor_length_km,feat_corridor_electrified,feat_corridor_double_line,feat_section_span_km,feat_dependency_count,feat_asset_criticality,feat_asset_criticality_score,feat_asset_health_status,feat_asset_health_score,feat_task_urgency,feat_task_urgency_score,feat_days_until_required,feat_is_overdue,feat_task_priority_score,feat_train_traffic_count,feat_high_priority_train_count,feat_high_priority_train_ratio,feat_available_window_count,feat_total_available_window_minutes,feat_window_to_task_duration_ratio,feat_potential_train_conflicts,raw_requested_duration_minutes,target_maintenance_duration,target_asset_risk_priority,target_operational_impact,data_source,generator_version,random_seed
synth-task-00653,SYN-SNT-0653,synth-asset-SNT-114,HWH-DDU,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,2.005,675.0,1,1,4.11,1,HIGH,3,OPERATIONAL,1,MEDIUM,2,5.46,0,3,9,1,0.111,3,633,5.364,2,118,63.7,54.02,47.59,synthetic,1.0.0,42
synth-task-00654,SYN-ENGG-0654,synth-asset-ENGG-370,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,20.0,1.967,440.5,1,1,1.29,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.88,1,5,13,2,0.154,1,196,1.69,2,116,95.8,100.0,64.36,synthetic,1.0.0,42
synth-task-00655,SYN-SNT-0655,synth-asset-SNT-656,CSMT-KYN,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,2,0,1,0.0,2.664,54.0,1,1,1.06,2,HIGH,3,OPERATIONAL,1,MEDIUM,2,-5.39,1,4,22,11,0.5,3,540,7.2,12,75,39.0,61.58,81.25,synthetic,1.0.0,42
synth-task-00656,SYN-TRD-0656,synth-asset-TRD-238,NDLS-CNB,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,5,1,1,0.0,2.452,440.5,1,1,3.42,0,LOW,1,DEGRADED,3,LOW,1,7.82,0,1,12,2,0.167,1,227,1.428,3,159,170.2,36.69,66.83,synthetic,1.0.0,42
synth-task-00657,SYN-TRD-0657,synth-asset-TRD-566,NDLS-CNB,OHE_INSPECTION,TRD,OHE_LINE,3,1,1,0.0,2.527,440.5,1,1,4.81,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,8.41,0,3,14,6,0.429,2,420,3.231,6,130,146.6,56.92,86.06,synthetic,1.0.0,42
synth-task-00658,SYN-ENGG-0658,synth-asset-ENGG-138,NDLS-CNB,RAIL_GRINDING,ENGG,TRACK,4,0,1,50.0,2.888,440.5,1,1,4.19,0,HIGH,3,UNDER_MAINTENANCE,2,LOW,1,3.29,0,2,8,3,0.375,2,386,1.602,4,241,268.9,46.59,70.04,synthetic,1.0.0,42
synth-task-00659,SYN-TRD-0659,synth-asset-TRD-333,CSMT-KYN,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,1,1,1,50.0,3.739,54.0,1,1,1.48,0,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,9.28,0,5,16,8,0.5,1,239,0.941,8,254,247.2,90.07,95.11,synthetic,1.0.0,42
synth-task-00660,SYN-SNT-0660,synth-asset-SNT-476,MAS-GDR,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,3,0,1,45.0,2.778,138.0,1,1,2.78,0,HIGH,3,DEGRADED,3,MEDIUM,2,9.5,0,3,5,1,0.2,2,366,5.083,2,72,73.5,59.5,39.29,synthetic,1.0.0,42
synth-task-00661,SYN-SNT-0661,synth-asset-SNT-734,CSMT-KYN,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,2,0,1,0.0,1.44,54.0,1,1,4.88,0,HIGH,3,OPERATIONAL,1,HIGH,3,11.01,0,4,23,5,0.217,1,151,1.007,5,150,144.9,53.7,81.91,synthetic,1.0.0,42
synth-task-00662,SYN-ENGG-0662,synth-asset-ENGG-980,NDLS-CNB,TURNOUT_PACKING,ENGG,TURNOUT,2,0,1,0.0,1.69,440.5,1,1,3.63,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,8.39,0,4,13,6,0.462,2,442,3.348,6,132,129.7,54.48,86.81,synthetic,1.0.0,42
synth-task-00663,SYN-SNT-0663,synth-asset-SNT-948,HWH-DDU,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,1,0,1,0.0,2.517,675.0,1,1,3.01,2,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,12.46,0,5,13,1,0.077,2,322,2.3,1,140,138.1,79.91,58.79,synthetic,1.0.0,42
synth-task-00664,SYN-ENGG-0664,synth-asset-ENGG-746,NDLS-CNB,TURNOUT_PACKING,ENGG,TURNOUT,1,0,1,0.0,1.554,440.5,1,1,4.61,0,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,13.17,0,5,10,4,0.4,1,153,1.177,5,130,143.9,88.44,72.32,synthetic,1.0.0,42
synth-task-00665,SYN-ENGG-0665,synth-asset-ENGG-781,NDLS-CNB,TURNOUT_PACKING,ENGG,TURNOUT,2,0,1,30.0,2.436,440.5,1,1,2.2,0,HIGH,3,MAINTENANCE_REQUIRED,4,MEDIUM,2,7.96,0,4,8,1,0.125,2,370,2.761,1,134,124.7,72.3,58.0,synthetic,1.0.0,42
synth-task-00666,SYN-SNT-0666,synth-asset-SNT-414,CSMT-KYN,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,2,0,0,0.0,0.8,54.0,1,1,3.28,0,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,4.13,0,4,19,4,0.211,3,627,6.398,0,98,74.3,82.24,57.96,synthetic,1.0.0,42
synth-task-00667,SYN-SNT-0667,synth-asset-SNT-775,HWH-DDU,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,5,0,1,0.0,2.475,675.0,1,1,3.96,2,HIGH,3,DEGRADED,3,MEDIUM,2,6.83,0,1,14,2,0.143,1,141,0.887,2,159,144.1,48.1,67.5,synthetic,1.0.0,42
synth-task-00668,SYN-SNT-0668,synth-asset-SNT-926,HWH-DDU,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,5,0,0,0.0,0.8,675.0,1,1,5.29,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,9.25,0,1,13,3,0.231,1,208,2.849,0,73,47.0,44.53,49.97,synthetic,1.0.0,42
synth-task-00669,SYN-TRD-0669,synth-asset-TRD-799,CSMT-KYN,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,2,1,0,0.0,1.959,54.0,1,1,4.26,1,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,6.94,0,4,18,3,0.167,2,476,2.288,0,208,205.4,79.14,69.79,synthetic,1.0.0,42
synth-task-00670,SYN-SNT-0670,synth-asset-SNT-611,CSMT-KYN,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,54.0,1,1,4.55,0,LOW,1,UNDER_MAINTENANCE,2,MEDIUM,2,0.63,0,4,21,9,0.429,3,549,10.765,0,51,53.5,42.93,70.53,synthetic,1.0.0,42
synth-task-00671,SYN-TRD-0671,synth-asset-TRD-203,HWH-DDU,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,1,1,1,45.0,3.565,675.0,1,1,2.85,0,CRITICAL,4,UNDER_MAINTENANCE,2,HIGH,3,3.2,0,5,8,1,0.125,3,534,2.094,2,255,245.5,72.96,62.87,synthetic,1.0.0,42
synth-task-00672,SYN-ENGG-0672,synth-asset-ENGG-614,CSMT-KYN,DEEP_SCREENING,ENGG,TRACK,2,0,1,30.0,2.417,54.0,1,1,2.79,0,LOW,1,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,2.95,0,4,18,1,0.056,1,198,0.692,2,286,240.0,73.39,72.3,synthetic,1.0.0,42
synth-task-00673,SYN-ENGG-0673,synth-asset-ENGG-323,MAS-GDR,TRACK_TAMPING,ENGG,TRACK,3,0,1,45.0,2.717,138.0,1,1,1.3,0,MEDIUM,2,DEGRADED,3,LOW,1,11.39,0,3,10,2,0.2,3,480,2.286,3,210,190.7,48.2,70.04,synthetic,1.0.0,42
synth-task-00674,SYN-SNT-0674,synth-asset-SNT-294,CSMT-KYN,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,54.0,1,1,1.36,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,2.56,0,4,18,8,0.444,1,123,2.236,0,55,59.4,81.09,69.15,synthetic,1.0.0,42
synth-task-00675,SYN-ENGG-0675,synth-asset-ENGG-319,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,50.0,2.849,440.5,1,1,5.29,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.13,1,5,16,6,0.375,1,232,2.071,6,112,88.7,100.0,93.45,synthetic,1.0.0,42
synth-task-00676,SYN-TRD-0676,synth-asset-TRD-217,CSMT-KYN,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,1,1,1,0.0,2.951,54.0,1,1,5.36,1,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,-4.63,1,5,22,5,0.227,1,160,0.856,5,187,176.1,84.16,86.9,synthetic,1.0.0,42
synth-task-00677,SYN-ENGG-0677,synth-asset-ENGG-339,NDLS-CNB,DEEP_SCREENING,ENGG,TRACK,2,0,1,30.0,2.319,440.5,1,1,5.0,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,4.9,0,4,11,2,0.182,2,334,1.325,2,252,283.9,61.53,70.22,synthetic,1.0.0,42
synth-task-00678,SYN-ENGG-0678,synth-asset-ENGG-401,HWH-DDU,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,20.0,1.93,675.0,1,1,4.72,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.53,1,5,11,3,0.273,2,360,2.667,4,135,110.8,100.0,64.17,synthetic,1.0.0,42
synth-task-00679,SYN-SNT-0679,synth-asset-SNT-671,NDLS-CNB,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,3,0,0,0.0,0.8,440.5,1,1,0.51,0,MEDIUM,2,DEGRADED,3,HIGH,3,13.09,0,3,9,3,0.333,2,264,3.3,0,80,96.1,62.83,42.98,synthetic,1.0.0,42
synth-task-00680,SYN-ENGG-0680,synth-asset-ENGG-670,CSMT-KYN,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,15.0,1.837,54.0,1,1,1.96,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.26,1,5,21,10,0.476,3,636,5.39,11,118,88.5,100.0,86.53,synthetic,1.0.0,42
synth-task-00681,SYN-SNT-0681,synth-asset-SNT-562,CSMT-KYN,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,2,0,1,0.0,1.44,54.0,1,1,4.59,0,HIGH,3,DEGRADED,3,HIGH,3,2.22,0,4,23,6,0.261,3,591,4.41,6,134,74.4,76.53,85.16,synthetic,1.0.0,42
synth-task-00682,SYN-ENGG-0682,synth-asset-ENGG-905,MAS-GDR,TURNOUT_PACKING,ENGG,TURNOUT,2,0,1,0.0,1.413,138.0,1,1,4.88,0,MEDIUM,2,DEGRADED,3,LOW,1,13.09,0,4,6,1,0.167,2,298,2.365,1,126,120.2,55.31,50.83,synthetic,1.0.0,42
synth-task-00683,SYN-ENGG-0683,synth-asset-ENGG-261,MAS-GDR,TRACK_TAMPING,ENGG,TRACK,1,0,1,15.0,2.479,138.0,1,1,1.96,1,CRITICAL,4,MAINTENANCE_REQUIRED,4,MEDIUM,2,10.96,0,5,8,2,0.25,2,334,1.583,2,211,198.0,84.95,66.71,synthetic,1.0.0,42
synth-task-00684,SYN-ENGG-0684,synth-asset-ENGG-123,HWH-DDU,DEEP_SCREENING,ENGG,TRACK,4,0,1,45.0,3.096,675.0,1,1,2.27,1,HIGH,3,OPERATIONAL,1,MEDIUM,2,2.11,0,2,14,2,0.143,2,444,1.651,3,269,275.4,44.6,88.23,synthetic,1.0.0,42
synth-task-00685,SYN-SNT-0685,synth-asset-SNT-551,NDLS-CNB,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,0.8,440.5,1,1,5.39,0,HIGH,3,UNDER_MAINTENANCE,2,HIGH,3,4.41,0,3,15,8,0.533,3,600,7.595,0,79,57.7,66.37,67.37,synthetic,1.0.0,42
synth-task-00686,SYN-SNT-0686,synth-asset-SNT-491,CSMT-KYN,POINTS_TESTING,SNT,INTERLOCKING,2,0,1,0.0,1.429,54.0,1,1,5.72,0,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,8.24,0,4,24,5,0.208,2,402,3.092,6,130,103.4,82.7,80.49,synthetic,1.0.0,42
synth-task-00687,SYN-ENGG-0687,synth-asset-ENGG-923,MAS-GDR,RAIL_GRINDING,ENGG,TRACK,3,0,1,45.0,2.679,138.0,1,1,5.06,0,HIGH,3,DEGRADED,3,MEDIUM,2,5.75,0,3,8,1,0.125,2,296,1.27,1,233,271.5,60.56,63.37,synthetic,1.0.0,42
synth-task-00688,SYN-TRD-0688,synth-asset-TRD-859,MAS-GDR,INSULATOR_WASHING,TRD,OHE_INSULATOR,3,1,1,0.0,2.63,138.0,1,1,4.86,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,5.49,0,3,10,1,0.1,1,167,1.561,2,107,116.7,56.39,53.11,synthetic,1.0.0,42
synth-task-00689,SYN-ENGG-0689,synth-asset-ENGG-450,MAS-GDR,TURNOUT_PACKING,ENGG,TURNOUT,5,0,1,0.0,1.625,138.0,1,1,0.93,0,HIGH,3,DEGRADED,3,MEDIUM,2,8.97,0,1,10,2,0.2,3,528,3.641,2,145,134.4,50.79,61.29,synthetic,1.0.0,42
synth-task-00690,SYN-ENGG-0690,synth-asset-ENGG-957,MAS-GDR,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,45.0,2.761,138.0,1,1,4.37,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.03,1,5,9,4,0.444,2,440,3.492,5,126,109.5,100.0,64.23,synthetic,1.0.0,42
synth-task-00691,SYN-TRD-0691,synth-asset-TRD-463,CSMT-KYN,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,3,1,1,0.0,2.535,54.0,1,1,4.29,0,HIGH,3,DEGRADED,3,LOW,1,2.02,0,3,16,5,0.312,1,202,1.32,5,153,159.9,60.16,90.74,synthetic,1.0.0,42
synth-task-00692,SYN-ENGG-0692,synth-asset-ENGG-661,NDLS-CNB,DEEP_SCREENING,ENGG,TRACK,3,0,1,15.0,2.054,440.5,1,1,4.33,0,CRITICAL,4,DEGRADED,3,MEDIUM,2,1.96,0,3,15,6,0.4,2,470,1.836,6,256,296.0,71.71,96.83,synthetic,1.0.0,42
synth-task-00693,SYN-TRD-0693,synth-asset-TRD-253,NDLS-CNB,OHE_INSPECTION,TRD,OHE_LINE,3,1,1,15.0,2.783,440.5,1,1,1.84,0,HIGH,3,DEGRADED,3,MEDIUM,2,-2.92,1,3,11,3,0.273,3,699,4.723,3,148,142.9,69.05,67.68,synthetic,1.0.0,42
synth-task-00694,SYN-SNT-0694,synth-asset-SNT-786,CSMT-KYN,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,5,0,1,0.0,1.66,54.0,1,1,0.59,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,6.27,0,1,15,8,0.533,1,210,1.448,9,145,137.2,49.69,91.7,synthetic,1.0.0,42
synth-task-00695,SYN-TRD-0695,synth-asset-TRD-533,MAS-GDR,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,2,1,1,0.0,2.517,138.0,1,1,4.69,0,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,0.97,0,4,7,3,0.429,1,228,1.046,3,218,226.6,93.08,73.06,synthetic,1.0.0,42
synth-task-00696,SYN-TRD-0696,synth-asset-TRD-869,HWH-DDU,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,3,1,0,0.0,1.419,675.0,1,1,0.79,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,8.99,0,3,7,3,0.429,1,175,0.888,0,197,159.7,65.6,43.34,synthetic,1.0.0,42
synth-task-00697,SYN-SNT-0697,synth-asset-SNT-692,CSMT-KYN,POINTS_TESTING,SNT,INTERLOCKING,1,0,1,0.0,1.504,54.0,1,1,4.89,0,CRITICAL,4,DEGRADED,3,MEDIUM,2,4.53,0,5,20,8,0.4,3,468,4.5,9,104,87.4,75.51,85.3,synthetic,1.0.0,42
synth-task-00698,SYN-TRD-0698,synth-asset-TRD-171,NDLS-CNB,OHE_INSPECTION,TRD,OHE_LINE,4,1,1,0.0,2.633,440.5,1,1,4.56,0,MEDIUM,2,DEGRADED,3,LOW,1,6.46,0,2,9,2,0.222,3,612,4.053,2,151,169.1,46.91,60.54,synthetic,1.0.0,42
synth-task-00699,SYN-SNT-0699,synth-asset-SNT-710,HWH-DDU,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,1,0,1,0.0,1.698,675.0,1,1,1.75,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,7.25,0,5,7,3,0.429,2,300,3.75,3,80,40.2,72.38,49.37,synthetic,1.0.0,42
synth-task-00700,SYN-SNT-0700,synth-asset-SNT-575,NDLS-CNB,POINTS_TESTING,SNT,INTERLOCKING,1,0,1,0.0,1.626,440.5,1,1,0.92,0,LOW,1,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,7.25,0,5,10,5,0.5,3,528,4.889,6,108,83.5,73.45,71.96,synthetic,1.0.0,42
synth-task-00701,SYN-ENGG-0701,synth-asset-ENGG-450,CSMT-KYN,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,30.0,2.311,54.0,1,1,5.41,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.19,1,5,14,6,0.429,3,486,3.682,7,132,118.3,100.0,85.38,synthetic,1.0.0,42
synth-task-00702,SYN-SNT-0702,synth-asset-SNT-704,CSMT-KYN,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,54.0,1,1,4.17,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,2.93,0,4,15,6,0.4,3,522,6.444,0,81,49.4,70.5,63.41,synthetic,1.0.0,42
synth-task-00703,SYN-SNT-0703,synth-asset-SNT-111,CSMT-KYN,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,1.494,54.0,1,1,1.22,0,CRITICAL,4,OPERATIONAL,1,IMMEDIATE,4,-5.42,1,3,19,9,0.474,2,272,2.615,10,104,75.7,68.95,90.37,synthetic,1.0.0,42
synth-task-00704,SYN-SNT-0704,synth-asset-SNT-370,NDLS-CNB,POINTS_TESTING,SNT,INTERLOCKING,1,0,1,0.0,1.508,440.5,1,1,5.44,0,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,9.04,0,5,14,4,0.286,1,171,1.727,5,99,69.6,88.41,71.16,synthetic,1.0.0,42
synth-task-00705,SYN-TRD-0705,synth-asset-TRD-998,NDLS-CNB,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,1,1,0,0.0,2.569,440.5,1,1,2.21,3,CRITICAL,4,DEGRADED,3,MEDIUM,2,-2.49,1,5,9,4,0.444,1,236,1.223,0,193,202.1,86.1,58.64,synthetic,1.0.0,42
synth-task-00706,SYN-ENGG-0706,synth-asset-ENGG-527,HWH-DDU,TRACK_TAMPING,ENGG,TRACK,4,0,1,45.0,2.722,675.0,1,1,3.33,0,MEDIUM,2,UNDER_MAINTENANCE,2,LOW,1,3.28,0,2,9,1,0.111,3,678,3.307,1,205,211.5,40.39,63.4,synthetic,1.0.0,42
synth-task-00707,SYN-TRD-0707,synth-asset-TRD-159,NDLS-CNB,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,2,1,1,15.0,3.003,440.5,1,1,2.33,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-2.45,1,4,9,3,0.333,1,228,0.946,4,241,253.2,100.0,70.13,synthetic,1.0.0,42
synth-task-00708,SYN-ENGG-0708,synth-asset-ENGG-804,HWH-DDU,TURNOUT_PACKING,ENGG,TURNOUT,1,0,1,0.0,1.66,675.0,1,1,1.12,0,CRITICAL,4,UNDER_MAINTENANCE,2,IMMEDIATE,4,1.3,0,5,12,1,0.083,3,663,4.48,1,148,162.1,76.83,59.65,synthetic,1.0.0,42
synth-task-00709,SYN-SNT-0709,synth-asset-SNT-462,MAS-GDR,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,1,0,1,0.0,1.964,138.0,1,1,3.56,1,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,4.55,0,5,8,3,0.375,2,330,2.619,4,126,121.7,85.84,61.93,synthetic,1.0.0,42
synth-task-00710,SYN-SNT-0710,synth-asset-SNT-408,CSMT-KYN,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,45.0,3.587,54.0,1,1,5.49,2,MEDIUM,2,UNDER_MAINTENANCE,2,LOW,1,3.49,0,3,21,8,0.381,1,159,1.336,9,119,146.3,40.98,97.08,synthetic,1.0.0,42
synth-task-00711,SYN-TRD-0711,synth-asset-TRD-523,MAS-GDR,OHE_INSPECTION,TRD,OHE_LINE,1,1,1,0.0,2.675,138.0,1,1,0.86,0,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,6.79,0,5,11,1,0.091,2,268,1.707,2,157,104.1,83.29,57.52,synthetic,1.0.0,42
synth-task-00712,SYN-ENGG-0712,synth-asset-ENGG-582,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,50.0,3.221,440.5,1,1,2.0,1,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.4,1,5,8,3,0.375,3,501,5.165,3,97,109.9,100.0,65.85,synthetic,1.0.0,42
synth-task-00713,SYN-SNT-0713,synth-asset-SNT-393,NDLS-CNB,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,1.453,440.5,1,1,3.16,3,LOW,1,OPERATIONAL,1,MEDIUM,2,11.69,0,3,9,2,0.222,2,318,3.926,0,81,30.0,35.85,38.3,synthetic,1.0.0,42
synth-task-00714,SYN-TRD-0714,synth-asset-TRD-815,HWH-DDU,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,2,1,1,0.0,2.438,675.0,1,1,5.72,0,CRITICAL,4,OPERATIONAL,1,HIGH,3,7.72,0,4,8,1,0.125,3,564,3.205,1,176,158.8,71.12,56.72,synthetic,1.0.0,42
synth-task-00715,SYN-SNT-0715,synth-asset-SNT-507,NDLS-CNB,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,440.5,1,1,0.92,0,CRITICAL,4,UNDER_MAINTENANCE,2,IMMEDIATE,4,-6.64,1,4,16,2,0.125,1,173,2.276,0,76,44.0,88.25,53.04,synthetic,1.0.0,42
synth-task-00716,SYN-ENGG-0716,synth-asset-ENGG-891,HWH-DDU,RAIL_GRINDING,ENGG,TRACK,1,0,1,50.0,2.754,675.0,1,1,5.3,0,HIGH,3,MAINTENANCE_REQUIRED,4,MEDIUM,2,-1.32,1,5,7,3,0.429,2,300,1.333,4,225,265.4,86.33,67.91,synthetic,1.0.0,42
synth-task-00717,SYN-TRD-0717,synth-asset-TRD-140,CSMT-KYN,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,2,1,0,0.0,1.599,54.0,1,1,1.2,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,5.48,0,4,17,4,0.235,3,477,2.537,0,188,155.4,72.5,65.28,synthetic,1.0.0,42
synth-task-00718,SYN-SNT-0718,synth-asset-SNT-164,HWH-DDU,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,675.0,1,1,1.73,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,11.1,0,4,11,3,0.273,1,164,2.343,0,70,82.5,80.63,52.59,synthetic,1.0.0,42
synth-task-00719,SYN-ENGG-0719,synth-asset-ENGG-392,MAS-GDR,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,50.0,3.73,138.0,1,1,1.41,3,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.81,1,5,10,5,0.5,1,238,1.712,5,139,109.8,100.0,75.5,synthetic,1.0.0,42
synth-task-00720,SYN-TRD-0720,synth-asset-TRD-228,NDLS-CNB,OHE_INSPECTION,TRD,OHE_LINE,2,1,1,0.0,2.698,440.5,1,1,3.41,0,MEDIUM,2,OPERATIONAL,1,HIGH,3,5.58,0,4,10,4,0.4,3,624,4.16,4,150,141.0,56.91,74.93,synthetic,1.0.0,42
synth-task-00721,SYN-TRD-0721,synth-asset-TRD-524,NDLS-CNB,OHE_INSPECTION,TRD,OHE_LINE,3,1,1,0.0,2.523,440.5,1,1,5.06,0,MEDIUM,2,OPERATIONAL,1,MEDIUM,2,9.4,0,3,10,4,0.4,3,546,4.168,4,131,156.5,43.86,73.41,synthetic,1.0.0,42
synth-task-00722,SYN-SNT-0722,synth-asset-SNT-688,MAS-GDR,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,1.54,138.0,1,1,4.88,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,1.21,0,3,12,3,0.25,1,146,1.587,4,92,95.9,57.07,67.29,synthetic,1.0.0,42
synth-task-00723,SYN-TRD-0723,synth-asset-TRD-142,CSMT-KYN,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,1,1,1,0.0,2.661,54.0,1,1,4.33,0,CRITICAL,4,MAINTENANCE_REQUIRED,4,MEDIUM,2,-2.78,1,5,20,7,0.35,3,642,3.028,8,212,220.8,93.75,94.8,synthetic,1.0.0,42
synth-task-00724,SYN-SNT-0724,synth-asset-SNT-233,NDLS-CNB,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,3,0,1,0.0,1.93,440.5,1,1,5.69,1,HIGH,3,UNDER_MAINTENANCE,2,HIGH,3,2.41,0,3,8,1,0.125,1,208,1.541,1,135,171.6,62.16,58.93,synthetic,1.0.0,42
synth-task-00725,SYN-ENGG-0725,synth-asset-ENGG-785,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,1,0,1,30.0,2.265,138.0,1,1,1.43,0,CRITICAL,4,DEGRADED,3,MEDIUM,2,-6.16,1,5,11,5,0.455,2,252,0.992,6,254,249.5,84.85,88.34,synthetic,1.0.0,42
synth-task-00726,SYN-TRD-0726,synth-asset-TRD-974,CSMT-KYN,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,1,1,1,0.0,2.962,54.0,1,1,5.59,1,MEDIUM,2,MAINTENANCE_REQUIRED,4,MEDIUM,2,7.75,0,5,20,10,0.5,1,133,0.731,10,182,188.0,75.67,89.7,synthetic,1.0.0,42
synth-task-00727,SYN-SNT-0727,synth-asset-SNT-811,NDLS-CNB,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,1,0,1,0.0,1.606,440.5,1,1,0.52,0,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,5.18,0,5,10,3,0.3,1,131,1.472,3,89,46.2,95.64,59.54,synthetic,1.0.0,42
synth-task-00728,SYN-TRD-0728,synth-asset-TRD-698,NDLS-CNB,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,3,1,1,0.0,3.46,440.5,1,1,1.37,2,LOW,1,DEGRADED,3,MEDIUM,2,9.16,0,3,8,3,0.375,1,146,0.924,4,158,187.8,42.78,63.17,synthetic,1.0.0,42
